,vol_req,seed,dU11,dU12,dU21,dU22
1673,0.2,20.0,0.504,-0.0405,-0.0405,0.3859
1674,0.2,20.0,0.5095,0.2419,0.2419,0.0512
1675,0.2,20.0,0.285,-0.0939,-0.0939,0.2323
1676,0.2,20.0,-0.1862,0.0339,0.0339,0.023
1677,0.2,20.0,0.6726,0.0848,0.0848,0.432
1678,0.2,20.0,0.1262,0.1332,0.1332,0.3877
1679,0.2,20.0,0.1278,-0.459,-0.459,0.3666
1680,0.2,20.0,0.0677,-0.1136,-0.1136,-0.1632
1681,0.2,20.0,0.4961,-0.0268,-0.0268,0.7015
1682,0.2,20.0,0.0948,0.4644,0.4644,0.4001
1683,0.2,20.0,0.1154,-0.157,-0.157,0.3388
1684,0.2,20.0,0.1302,0.0537,0.0537,0.0164
1685,0.2,20.0,0.3477,0.0307,0.0307,0.5681
1686,0.2,20.0,0.2519,0.0857,0.0857,0.1928
1687,0.2,20.0,0.394,-0.2662,-0.2662,0.0329
1688,0.2,20.0,-0.0825,0.0458,0.0458,-0.0843
1689,0.2,20.0,0.4146,-0.0908,-0.0908,0.3113
1690,0.2,20.0,0.4748,0.1143,0.1143,0.0353
1691,0.2,20.0,0.6562,-0.0348,-0.0348,0.2097
1692,0.2,20.0,0.1754,-0.0672,-0.0672,0.1699
1693,0.2,20.0,0.6554,0.0455,0.0455,0.6056
1694,0.2,20.0,-0.0871,0.1207,0.1207,0.394
1695,0.2,20.0,-0.1513,-0.0394,-0.0394,0.2902
1696,0.2,20.0,-0.0792,-0.1303,-0.1303,0.1526
1697,0.2,20.0,0.5377,-0.1039,-0.1039,0.4944
1698,0.2,20.0,0.6412,0.1339,0.1339,-0.0653
1699,0.2,20.0,0.237,-0.0411,-0.0411,0.1319
1700,0.2,20.0,-0.1042,0.1343,0.1343,0.1263
1701,0.2,20.0,0.5057,0.0146,0.0146,0.499
1702,0.2,20.0,0.0498,0.0445,0.0445,0.2685
1703,0.2,20.0,0.0187,-0.2093,-0.2093,0.5694
1704,0.2,20.0,-0.0397,-0.003,-0.003,-0.1228
1705,0.2,20.0,0.3335,-0.0082,-0.0082,0.3593
1706,0.2,20.0,0.2887,0.1904,0.1904,0.466
1707,0.2,20.0,0.3026,-0.1893,-0.1893,0.3445
1708,0.2,20.0,0.0472,-0.0018,-0.0018,0.0873
1709,0.2,20.0,0.7444,-0.0068,-0.0068,0.7221
1710,0.2,20.0,0.2717,0.3175,0.3175,-0.0057
1711,0.2,20.0,0.1262,-0.2821,-0.2821,0.0561
1712,0.2,20.0,-0.2453,-0.0036,-0.0036,-0.2289
1713,0.2,20.0,0.4254,0.0021,0.0021,0.4581
1714,0.2,20.0,0.4385,0.3058,0.3058,0.3834
1715,0.2,20.0,0.5382,-0.2934,-0.2934,0.1784
1716,0.2,20.0,0.1501,0.0061,0.0061,0.1768
1717,0.2,20.0,0.6008,0.0022,0.0022,0.5601
1718,0.2,20.0,0.1516,0.1913,0.1913,0.1782
1719,0.2,20.0,0.0217,-0.1604,-0.1604,0.2257
1720,0.2,20.0,0.0134,-0.0165,-0.0165,0.0002
1721,0.2,20.0,0.3662,-0.1585,-0.1585,0.6047
1722,0.2,20.0,-0.0675,0.2267,0.2267,0.4627
1723,0.2,20.0,0.2511,-0.0208,-0.0208,0.4352
1724,0.2,20.0,0.014,0.0801,0.0801,-0.0475
1725,0.2,20.0,0.3655,0.1371,0.1371,0.5815
1726,0.2,20.0,0.3821,0.0581,0.0581,0.2518
1727,0.2,20.0,0.5683,-0.0771,-0.0771,-0.167
1728,0.2,20.0,-0.161,-0.0617,-0.0617,0.0179
1729,0.2,20.0,0.6197,-0.0369,-0.0369,0.4029
1730,0.2,20.0,0.3613,0.3905,0.3905,0.129
1731,0.2,20.0,0.4278,-0.1562,-0.1562,0.1444
1732,0.2,20.0,-0.0507,0.0954,0.0954,0.2079
1733,0.2,20.0,0.5294,0.0398,0.0398,0.2704
1734,0.2,20.0,0.242,0.0407,0.0407,0.264
1735,0.2,20.0,0.0919,-0.2193,-0.2193,0.5198
1736,0.2,20.0,-0.1527,0.0676,0.0676,-0.1261
1737,0.2,20.0,0.3615,-0.0181,-0.0181,0.3788
1738,0.2,20.0,0.1176,0.1272,0.1272,0.5733
1739,0.2,20.0,0.1855,-0.0101,-0.0101,0.7378
1740,0.2,20.0,0.0707,-0.0766,-0.0766,0.0958
1741,0.2,20.0,0.5575,0.0918,0.0918,0.652
1742,0.2,20.0,0.4321,0.1288,0.1288,-0.0033
1743,0.2,20.0,0.3728,-0.0002,-0.0002,-0.2347
1744,0.2,20.0,-0.1574,-0.078,-0.078,-0.0642
1745,0.2,20.0,0.3978,0.0713,0.0713,0.3985
1746,0.2,20.0,0.7254,0.0474,0.0474,0.152
1747,0.2,20.0,0.522,-0.1126,-0.1126,0.0859
1748,0.2,20.0,0.1068,0.013,0.013,0.1212
1749,0.2,20.0,0.6328,-0.0536,-0.0536,0.6362
1750,0.2,20.0,-0.2197,0.0536,0.0536,0.3315
1751,0.2,20.0,-0.0891,-0.118,-0.118,0.4076
1752,0.2,20.0,0.2188,-0.0364,-0.0364,-0.0565
1753,0.2,20.0,0.3079,-0.1036,-0.1036,0.5225
1754,0.2,20.0,0.027,0.2523,0.2523,0.3977
1755,0.2,20.0,0.2381,-0.0535,-0.0535,0.2707
1756,0.2,20.0,0.107,0.0373,0.0373,-0.1402
1757,0.2,20.0,0.4799,0.0693,0.0693,0.6313
1758,0.2,20.0,0.33,0.1612,0.1612,0.1069
1759,0.2,20.0,0.4025,-0.3819,-0.3819,0.1416
1760,0.2,20.0,-0.1775,0.0094,0.0094,-0.1491
1761,0.2,20.0,0.4327,-0.001,-0.001,0.4711
1762,0.2,20.0,0.3308,0.3057,0.3057,0.4005
1763,0.2,20.0,0.2584,-0.2552,-0.2552,0.4902
1764,0.2,20.0,0.2101,0.0039,0.0039,0.1977
1765,0.2,20.0,0.6057,-0.0041,-0.0041,0.5094
1766,0.2,20.0,0.1136,0.1612,0.1612,0.0666
1767,0.2,20.0,0.1706,-0.1433,-0.1433,0.0506
1768,0.2,20.0,-0.0321,-0.0826,-0.0826,0.0039
1769,0.2,20.0,0.6628,-0.1527,-0.1527,0.3928
1770,0.2,20.0,0.4782,0.2413,0.2413,-0.1131
1771,0.2,20.0,0.3842,-0.0426,-0.0426,0.1486
1772,0.2,20.0,-0.02,0.0467,0.0467,0.0029
1773,0.2,20.0,0.6714,0.1534,0.1534,0.4193
1774,0.2,20.0,0.2134,0.0931,0.0931,0.4566
1775,0.2,20.0,-0.1897,-0.1374,-0.1374,0.5042
1776,0.2,20.0,0.0643,-0.1412,-0.1412,-0.1523
1777,0.2,20.0,0.4801,-0.0427,-0.0427,0.5141
1778,0.2,20.0,-0.0003,0.0853,0.0853,0.6844
1779,0.2,20.0,0.0574,-0.0977,-0.0977,0.2931
1780,0.2,20.0,0.0943,0.1605,0.1605,-0.1667
1781,0.2,20.0,0.4798,0.1018,0.1018,0.553
1782,0.2,20.0,0.3625,0.0255,0.0255,0.1229
1783,0.2,20.0,0.6173,-0.2654,-0.2654,0.0107
1784,0.2,20.0,-0.02,0.0071,0.0071,-0.1182
1785,0.2,20.0,0.2855,0.0049,0.0049,0.3088
1786,0.2,20.0,0.4805,0.1317,0.1317,0.3179
1787,0.2,20.0,0.424,-0.1834,-0.1834,0.3943
1788,0.2,20.0,0.0085,0.0048,0.0048,0.092
1789,0.2,20.0,0.6413,-0.0061,-0.0061,0.6679
1790,0.2,20.0,-0.0213,0.2149,0.2149,0.265
1791,0.2,20.0,0.1265,-0.3108,-0.3108,0.16
1792,0.2,20.0,-0.1647,-0.0009,-0.0009,-0.1337
1793,0.2,20.0,0.4493,-0.0203,-0.0203,0.3873
1794,0.2,20.0,0.451,0.286,0.286,0.1967
1795,0.2,20.0,0.4145,-0.2875,-0.2875,0.3464
1796,0.2,20.0,0.2432,-0.0008,-0.0008,0.2238
1797,0.2,20.0,0.5539,-0.0104,-0.0104,0.587
1798,0.2,20.0,0.0108,0.1981,0.1981,0.1802
1799,0.2,20.0,0.1118,-0.1473,-0.1473,0.1533
1800,0.2,20.0,0.0825,-0.0769,-0.0769,-0.0513
1801,0.2,20.0,0.503,-0.171,-0.171,0.5791
1802,0.2,20.0,-0.2186,0.1508,0.1508,0.5948
1803,0.2,20.0,0.1963,-0.0747,-0.0747,0.3811
1804,0.2,20.0,0.0158,0.0118,0.0118,-0.0039
1805,0.2,20.0,0.4698,0.1754,0.1754,0.5539
1806,0.2,20.0,0.4411,0.0572,0.0572,0.1459
1807,0.2,20.0,0.4663,-0.234,-0.234,-0.1393
1808,0.2,20.0,-0.0907,-0.1854,-0.1854,0.0547
1809,0.2,20.0,0.5194,-0.0168,-0.0168,0.4932
1810,0.2,20.0,0.6516,0.2574,0.2574,0.0361
1811,0.2,20.0,0.3399,-0.0353,-0.0353,0.047
1812,0.2,20.0,-0.0841,0.1598,0.1598,0.0326
1813,0.2,20.0,0.533,0.0673,0.0673,0.4252
1814,0.2,20.0,0.1038,0.081,0.081,0.2907
1815,0.2,20.0,-0.0902,-0.0897,-0.0897,0.7231
1816,0.2,20.0,-0.071,0.0052,0.0052,-0.0465
1817,0.2,20.0,0.2504,-0.0012,-0.0012,0.2686
1818,0.2,20.0,0.3417,0.1559,0.1559,0.3655
1819,0.2,20.0,0.3063,-0.1671,-0.1671,0.5162
1820,0.2,20.0,0.0949,0.0086,0.0086,0.0567
1821,0.2,20.0,0.6534,0.0013,0.0013,0.6739
1822,0.2,20.0,0.1412,0.3063,0.3063,0.1053
1823,0.2,20.0,0.3306,-0.258,-0.258,-0.0077
1824,0.2,20.0,0.0173,-0.0239,-0.0239,-0.1269
1825,0.2,20.0,0.4401,-0.073,-0.073,0.6495
1826,0.2,20.0,-0.0173,0.2958,0.2958,0.5279
1827,0.2,20.0,0.2321,-0.1632,-0.1632,0.3275
1828,0.2,20.0,0.1889,0.0442,0.0442,-0.0912
1829,0.2,20.0,0.3317,0.063,0.063,0.5042
1830,0.2,20.0,0.2621,0.0153,0.0153,0.2327
1831,0.2,20.0,0.3352,-0.3016,-0.3016,0.1695
1832,0.2,20.0,-0.1451,0.0491,0.0491,-0.1929
1833,0.2,20.0,0.3977,-0.0479,-0.0479,0.3794
1834,0.2,20.0,0.5796,0.007,0.007,0.1005
1835,0.2,20.0,0.6548,-0.139,-0.139,0.1622
1836,0.2,20.0,0.1207,-0.0402,-0.0402,0.0801
1837,0.2,20.0,0.6533,0.0885,0.0885,0.6234
1838,0.2,20.0,-0.0226,0.0021,0.0021,0.4726
1839,0.2,20.0,-0.1642,-0.1331,-0.1331,0.29
1840,0.2,20.0,-0.1354,-0.1011,-0.1011,-0.1373
1841,0.2,20.0,0.4438,0.04,0.04,0.3969
1842,0.2,20.0,0.1938,0.1242,0.1242,0.6808
1843,0.2,20.0,0.0101,-0.0423,-0.0423,0.4991
1844,0.2,20.0,0.1364,0.0512,0.0512,0.1336
1845,0.2,20.0,0.7031,-0.055,-0.055,0.6412
1846,0.2,20.0,0.3219,0.121,0.121,-0.1814
1847,0.2,20.0,0.3836,-0.0422,-0.0422,-0.0694
1848,0.2,20.0,0.0256,-0.073,-0.073,0.1783
1849,0.2,20.0,0.6055,-0.0417,-0.0417,0.2996
1850,0.2,20.0,0.319,0.2979,0.2979,0.1342
1851,0.2,20.0,0.2585,-0.0092,-0.0092,0.2453
1852,0.2,20.0,-0.13,0.0808,0.0808,0.0449
1853,0.2,20.0,0.6525,0.022,0.022,0.5028
1854,0.2,20.0,0.1596,0.1696,0.1696,0.2738
1855,0.2,20.0,-0.0111,-0.3321,-0.3321,0.4561
1856,0.2,20.0,0.0666,-0.1958,-0.1958,-0.0118
1857,0.2,20.0,0.4333,-0.0635,-0.0635,0.5472
1858,0.2,20.0,-0.0238,0.2333,0.2333,0.564
1859,0.2,20.0,0.0756,-0.0403,-0.0403,0.2909
1860,0.2,20.0,0.0947,0.1936,0.1936,0.0032
1861,0.2,20.0,0.4589,0.0393,0.0393,0.5256
1862,0.2,20.0,0.2616,0.0785,0.0785,0.0519
1863,0.2,20.0,0.6607,-0.1325,-0.1325,0.018
1864,0.2,20.0,-0.06,-0.0106,-0.0106,-0.0274
1865,0.2,20.0,0.3146,0.0014,0.0014,0.3578
1866,0.2,20.0,0.3974,0.222,0.222,0.3517
1867,0.2,20.0,0.4506,-0.1736,-0.1736,0.287
1868,0.2,20.0,0.0962,-0.0231,-0.0231,0.0193
1869,0.2,20.0,0.7149,0.0007,0.0007,0.6993
1870,0.2,20.0,0.07,0.3414,0.3414,0.1599
1871,0.2,20.0,-0.042,-0.3053,-0.3053,0.2213
1872,0.2,20.0,-0.2127,0.0012,0.0012,-0.194
1873,0.2,20.0,0.4728,0.0196,0.0196,0.3822
1874,0.2,20.0,0.2402,0.2705,0.2705,0.5686
1875,0.2,20.0,0.3654,-0.3479,-0.3479,0.4336
1876,0.2,20.0,0.1359,-0.0014,-0.0014,0.164
1877,0.2,20.0,0.5164,0.0159,0.0159,0.5845
1878,0.2,20.0,0.2432,0.1562,0.1562,0.0425
1879,0.2,20.0,0.1333,-0.2416,-0.2416,0.1035
1880,0.2,20.0,-0.0343,-0.0375,-0.0375,0.0216
1881,0.2,20.0,0.5245,-0.168,-0.168,0.3867
1882,0.2,20.0,0.5097,0.0771,0.0771,-0.1578
1883,0.2,20.0,0.4502,-0.0945,-0.0945,0.2257
1884,0.2,20.0,-0.0475,0.0812,0.0812,0.0818
1885,0.2,20.0,0.5325,0.1941,0.1941,0.3868
1886,0.2,20.0,0.2163,0.0193,0.0193,0.4049
1887,0.2,20.0,-0.0404,-0.2558,-0.2558,0.5248
1888,0.2,20.0,-0.1374,-0.0192,-0.0192,-0.1304
1889,0.2,20.0,0.3329,0.0578,0.0578,0.3896
1890,0.2,20.0,0.6551,0.104,0.104,0.2673
1891,0.2,20.0,0.5816,-0.0107,-0.0107,0.1024
1892,0.2,20.0,0.0892,0.0984,0.0984,0.1193
1893,0.2,20.0,0.5431,-0.0691,-0.0691,0.6166
1894,0.2,20.0,-0.1052,0.0989,0.0989,0.235
1895,0.2,20.0,-0.0363,-0.0044,-0.0044,0.4666
1896,0.2,20.0,0.1101,-0.0665,-0.0665,-0.087
1897,0.2,20.0,0.3219,-0.0363,-0.0363,0.5257
1898,0.2,20.0,0.2025,0.2776,0.2776,0.3629
1899,0.2,20.0,0.1791,-0.0699,-0.0699,0.3101
1900,0.2,20.0,0.0064,0.0788,0.0788,-0.2134
1901,0.2,20.0,0.428,0.0479,0.0479,0.7282
1902,0.2,20.0,0.3523,0.1835,0.1835,0.2599
1903,0.2,20.0,0.5702,-0.3249,-0.3249,-0.0733
1904,0.2,20.0,-0.2256,-0.0369,-0.0369,0.0625
1905,0.2,20.0,0.6797,-0.0982,-0.0982,0.4831
1906,0.2,20.0,0.5157,0.3644,0.3644,-0.0079
1907,0.2,20.0,0.2739,-0.1782,-0.1782,0.1597
1908,0.2,20.0,-0.048,0.0292,0.0292,0.1584
1909,0.2,20.0,0.5822,0.0877,0.0877,0.3934
1910,0.2,20.0,0.2212,0.0805,0.0805,0.3293
1911,0.2,20.0,0.1185,-0.2834,-0.2834,0.3189
1912,0.2,20.0,-0.1384,0.0647,0.0647,-0.0639
1913,0.2,20.0,0.3918,-0.0903,-0.0903,0.394
1914,0.2,20.0,0.0573,0.0379,0.0379,0.5593
1915,0.2,20.0,0.2569,-0.0961,-0.0961,0.6196
1916,0.2,20.0,0.113,-0.0478,-0.0478,0.1648
1917,0.2,20.0,0.6126,0.019,0.019,0.6144
1918,0.2,20.0,0.3848,0.0412,0.0412,-0.0648
1919,0.2,20.0,0.2558,-0.0966,-0.0966,-0.1368
1920,0.2,20.0,-0.1045,-0.1085,-0.1085,0.038
1921,0.2,20.0,0.5485,-0.1558,-0.1558,0.5298
1922,0.2,20.0,0.6241,0.0514,0.0514,-0.2167
1923,0.2,20.0,0.4179,-0.0721,-0.0721,0.097
1924,0.2,20.0,0.0395,0.1053,0.1053,0.1717
1925,0.2,20.0,0.4484,0.117,0.117,0.4307
1926,0.2,20.0,0.1423,0.0106,0.0106,0.2964
1927,0.2,20.0,-0.0072,-0.1135,-0.1135,0.5296
1928,0.2,20.0,-0.1423,0.0063,0.0063,-0.0849
1929,0.2,20.0,0.3776,-0.0255,-0.0255,0.4365
1930,0.2,20.0,0.1284,0.2318,0.2318,0.5007
1931,0.2,20.0,0.3292,-0.2425,-0.2425,0.5069
1932,0.2,20.0,0.0298,-0.023,-0.023,0.2194
1933,0.2,20.0,0.5841,0.0414,0.0414,0.6827
1934,0.2,20.0,0.3358,0.21,0.21,0.0086
1935,0.2,20.0,0.1358,-0.2513,-0.2513,-0.0612
1936,0.2,20.0,-0.1905,-0.0372,-0.0372,-0.094
1937,0.2,20.0,0.2674,0.0431,0.0431,0.4908
1938,0.2,20.0,0.5338,0.2603,0.2603,0.4088
1939,0.2,20.0,0.5111,-0.2219,-0.2219,0.1405
1940,0.2,20.0,0.0472,0.0378,0.0378,0.1404
1941,0.2,20.0,0.5767,-0.01,-0.01,0.6306
1942,0.2,20.0,0.0292,0.2327,0.2327,0.1323
1943,0.2,20.0,0.0013,-0.2256,-0.2256,0.393
1944,0.2,20.0,0.0775,-0.0951,-0.0951,0.0506
1945,0.2,20.0,0.3374,-0.1117,-0.1117,0.433
1946,0.2,20.0,0.0097,0.1427,0.1427,0.4632
1947,0.2,20.0,0.2085,-0.0062,-0.0062,0.3698
1948,0.2,20.0,-0.0311,0.1549,0.1549,-0.0674
1949,0.2,20.0,0.4729,0.1374,0.1374,0.5947
1950,0.2,20.0,0.3994,0.0952,0.0952,0.1083
1951,0.2,20.0,0.7385,-0.0256,-0.0256,-0.1484
1952,0.2,20.0,-0.2255,0.0463,0.0463,-0.1605
1953,0.2,20.0,0.4115,0.0,0.0,0.4115
1954,0.2,20.0,0.1326,0.0777,0.0777,0.6597
1955,0.2,20.0,0.2016,-0.2001,-0.2001,0.6339
1956,0.2,20.0,0.1823,0.022,0.022,0.1503
1957,0.2,20.0,0.5353,-0.0094,-0.0094,0.5294
1958,0.2,20.0,0.2737,0.0384,0.0384,-0.0082
1959,0.2,20.0,0.2819,-0.1333,-0.1333,0.0029
1960,0.2,20.0,-0.1194,-0.0125,-0.0125,0.0137
1961,0.2,20.0,0.6496,-0.0722,-0.0722,0.3502
1962,0.2,20.0,0.4069,0.3188,0.3188,0.049
1963,0.2,20.0,0.3036,-0.1597,-0.1597,0.2951
1964,0.2,20.0,-0.1226,0.0151,0.0151,0.0524
1965,0.2,20.0,0.7023,0.1002,0.1002,0.3092
1966,0.2,20.0,0.305,0.1012,0.1012,0.4243
1967,0.2,20.0,0.1935,-0.3885,-0.3885,0.2018
1968,0.2,20.0,0.1705,-0.1134,-0.1134,-0.2165
1969,0.2,20.0,0.4566,-0.0006,-0.0006,0.6047
1970,0.2,20.0,0.2533,0.389,0.389,0.3835
1971,0.2,20.0,0.0812,-0.1179,-0.1179,0.1999
1972,0.2,20.0,0.1495,0.0883,0.0883,-0.1643
1973,0.2,20.0,0.4738,0.0017,0.0017,0.5957
1974,0.2,20.0,0.2348,0.1455,0.1455,0.179
1975,0.2,20.0,0.448,-0.3224,-0.3224,0.1339
1976,0.2,20.0,-0.0309,0.0231,0.0231,-0.0435
1977,0.2,20.0,0.3383,-0.023,-0.023,0.2943
1978,0.2,20.0,0.506,0.1049,0.1049,0.2193
1979,0.2,20.0,0.5171,-0.0424,-0.0424,0.2487
1980,0.2,20.0,0.0721,-0.0071,-0.0071,0.0679
1981,0.2,20.0,0.6558,-0.032,-0.032,0.7149
1982,0.2,20.0,-0.1459,0.1717,0.1717,0.3478
1983,0.2,20.0,-0.1627,-0.0901,-0.0901,0.3823
1984,0.2,20.0,-0.0259,-0.0616,-0.0616,-0.1621
1985,0.2,20.0,0.391,0.0055,0.0055,0.3371
1986,0.2,20.0,0.2962,0.2454,0.2454,0.4812
1987,0.2,20.0,0.1609,-0.1805,-0.1805,0.4489
1988,0.2,20.0,0.2233,0.0403,0.0403,0.1277
1989,0.2,20.0,0.7072,-0.0199,-0.0199,0.536
1990,0.2,20.0,0.1271,0.2428,0.2428,-0.0719
1991,0.2,20.0,0.3316,-0.1695,-0.1695,0.079
1992,0.2,20.0,0.0702,-0.1569,-0.1569,0.0899
1993,0.2,20.0,0.5303,-0.1017,-0.1017,0.3994
1994,0.2,20.0,0.5701,0.1514,0.1514,-0.0769
1995,0.2,20.0,0.2926,-0.0055,-0.0055,0.1834
1996,0.2,20.0,-0.0687,0.0654,0.0654,-0.056
1997,0.2,20.0,0.6469,0.1038,0.1038,0.5211
1998,0.2,20.0,0.0199,0.0916,0.0916,0.4422
1999,0.2,20.0,-0.2372,-0.06,-0.06,0.6581
2000,0.2,20.0,-0.0239,-0.1133,-0.1133,-0.1216
2001,0.2,20.0,0.5497,-0.0857,-0.0857,0.5723
2002,0.2,20.0,-0.17,0.0416,0.0416,0.729
2003,0.2,20.0,0.0897,-0.1079,-0.1079,0.4494
2004,0.2,20.0,0.0741,0.0882,0.0882,-0.0086
2005,0.2,20.0,0.4128,0.1533,0.1533,0.444
2006,0.2,20.0,0.3416,0.0051,0.0051,0.1896
2007,0.2,20.0,0.5412,-0.193,-0.193,-0.0529
2008,0.2,20.0,-0.0598,0.0259,0.0259,-0.1857
2009,0.2,20.0,0.3874,-0.0383,-0.0383,0.2849
2010,0.2,20.0,0.4462,0.177,0.177,0.1449
2011,0.2,20.0,0.5228,-0.2547,-0.2547,0.4021
2012,0.2,20.0,0.1724,-0.0104,-0.0104,0.1167
2013,0.2,20.0,0.6459,0.0429,0.0429,0.5381
2014,0.2,20.0,0.0299,0.1746,0.1746,0.3427
2015,0.2,20.0,0.0681,-0.2354,-0.2354,0.1619
2016,0.2,20.0,-0.1286,-0.0662,-0.0662,0.1399
2017,0.2,20.0,0.5559,-0.011,-0.011,0.4363
2018,0.2,20.0,0.3427,0.3534,0.3534,0.3086
2019,0.2,20.0,0.2613,-0.0958,-0.0958,0.1576
2020,0.2,20.0,-0.2072,0.1055,0.1055,0.1916
2021,0.2,20.0,0.5149,0.0066,0.0066,0.4265
2022,0.2,20.0,0.1801,0.0745,0.0745,0.1821
2023,0.2,20.0,0.1422,-0.3196,-0.3196,0.5107
2024,0.2,20.0,-0.1051,0.0055,0.0055,-0.1013
2025,0.2,20.0,0.3205,0.0097,0.0097,0.3074
2026,0.2,20.0,0.2763,0.1153,0.1153,0.524
2027,0.2,20.0,0.1548,-0.0582,-0.0582,0.5634
2028,0.2,20.0,0.0397,0.0074,0.0074,0.035
2029,0.2,20.0,0.6967,0.0268,0.0268,0.7354
2030,0.2,20.0,0.3957,0.2273,0.2273,-0.0598
2031,0.2,20.0,0.4344,-0.0817,-0.0817,-0.2043
2032,0.2,20.0,-0.2162,-0.0191,-0.0191,-0.1784
2033,0.2,20.0,0.4734,-0.0194,-0.0194,0.4637
2034,0.2,20.0,0.6734,0.0981,0.0981,0.0595
2035,0.2,20.0,0.5753,-0.18,-0.18,0.0735
2036,0.2,20.0,0.2097,-0.0197,-0.0197,0.1726
2037,0.2,20.0,0.6187,-0.0005,-0.0005,0.619
2038,0.2,20.0,-0.0775,0.0757,0.0757,0.3495
2039,0.2,20.0,-0.0617,-0.0971,-0.0971,0.2267
2040,0.2,20.0,0.092,-0.001,-0.001,-0.0208
2041,0.2,20.0,0.3378,-0.11,-0.11,0.7155
2042,0.2,20.0,-0.0134,0.3381,0.3381,0.3454
2043,0.2,20.0,0.2886,-0.0803,-0.0803,0.3129
2044,0.2,20.0,0.0866,0.0029,0.0029,-0.0467
2045,0.2,20.0,0.3803,0.0638,0.0638,0.6188
2046,0.2,20.0,0.3196,0.0944,0.0944,0.2269
2047,0.2,20.0,0.2307,-0.3336,-0.3336,0.1091
2048,0.3,30.0,-0.1397,0.0081,0.0081,-0.1407
2049,0.3,30.0,0.303,0.0017,0.0017,0.3499
2050,0.3,30.0,0.575,0.0908,0.0908,0.1509
2051,0.3,30.0,0.513,-0.2993,-0.2993,0.2631
2052,0.3,30.0,0.0952,0.0142,0.0142,0.1446
2053,0.3,30.0,0.6013,0.0567,0.0567,0.5363
2054,0.3,30.0,0.1269,0.2446,0.2446,0.2204
2055,0.3,30.0,-0.0745,-0.0537,-0.0537,0.4761
2056,0.3,30.0,0.1419,-0.1287,-0.1287,0.0807
2057,0.3,30.0,0.4917,-0.021,-0.021,0.661
2058,0.3,30.0,-0.1273,0.2891,0.2891,0.5996
2059,0.3,30.0,0.2288,-0.0447,-0.0447,0.2987
2060,0.3,30.0,-0.0021,0.0187,0.0187,-0.0427
2061,0.3,30.0,0.4151,0.0494,0.0494,0.5055
2062,0.3,30.0,0.1972,0.1185,0.1185,0.1211
2063,0.3,30.0,0.6027,-0.1257,-0.1257,-0.1707
2064,0.3,30.0,-0.2168,-0.0432,-0.0432,0.0045
2065,0.3,30.0,0.4784,-0.1507,-0.1507,0.3596
2066,0.3,30.0,0.4634,0.2192,0.2192,0.0702
2067,0.3,30.0,0.384,-0.1345,-0.1345,0.0826
2068,0.3,30.0,-0.1013,0.1782,0.1782,0.1481
2069,0.3,30.0,0.6936,0.1064,0.1064,0.3839
2070,0.3,30.0,0.2128,0.0299,0.0299,0.4509
2071,0.3,30.0,0.2067,-0.3292,-0.3292,0.3784
2072,0.3,30.0,-0.096,-0.0009,-0.0009,-0.1141
2073,0.3,30.0,0.4162,-0.0224,-0.0224,0.421
2074,0.3,30.0,0.2424,0.2354,0.2354,0.5377
2075,0.3,30.0,0.2024,-0.0977,-0.0977,0.516
2076,0.3,30.0,0.1153,-0.0293,-0.0293,0.1465
2077,0.3,30.0,0.7335,-0.0279,-0.0279,0.6267
2078,0.3,30.0,0.3155,0.0067,0.0067,-0.1803
2079,0.3,30.0,0.066,-0.2165,-0.2165,0.0501
2080,0.3,30.0,0.1233,-0.0905,-0.0905,-0.1449
2081,0.3,30.0,0.4094,-0.1497,-0.1497,0.6126
2082,0.3,30.0,0.1369,0.3556,0.3556,0.33
2083,0.3,30.0,0.119,-0.0229,-0.0229,0.2898
2084,0.3,30.0,0.0837,0.109,0.109,-0.0059
2085,0.3,30.0,0.4928,0.0373,0.0373,0.6792
2086,0.3,30.0,0.3433,0.1044,0.1044,0.1018
2087,0.3,30.0,0.4228,-0.2364,-0.2364,0.0073
2088,0.3,30.0,-0.0444,0.0466,0.0466,-0.2272
2089,0.3,30.0,0.3628,0.0476,0.0476,0.4117
2090,0.3,30.0,0.4959,0.2606,0.2606,0.4723
2091,0.3,30.0,0.682,-0.0095,-0.0095,0.2233
2092,0.3,30.0,0.056,-0.0057,-0.0057,0.0546
2093,0.3,30.0,0.5435,-0.0029,-0.0029,0.594
2094,0.3,30.0,-0.0229,0.0819,0.0819,0.2486
2095,0.3,30.0,-0.0894,-0.2678,-0.2678,0.2402
2096,0.3,30.0,-0.0519,-0.0877,-0.0877,-0.1548
2097,0.3,30.0,0.3053,-0.028,-0.028,0.3988
2098,0.3,30.0,0.0209,0.045,0.045,0.5048
2099,0.3,30.0,0.2521,-0.2729,-0.2729,0.3481
2100,0.3,30.0,0.1886,-0.0003,-0.0003,0.1992
2101,0.3,30.0,0.6804,0.0359,0.0359,0.6843
2102,0.3,30.0,0.2675,0.3159,0.3159,-0.0071
2103,0.3,30.0,0.354,-0.0756,-0.0756,0.0087
2104,0.3,30.0,-0.038,-0.0638,-0.0638,0.0806
2105,0.3,30.0,0.5288,-0.048,-0.048,0.4274
2106,0.3,30.0,0.6341,0.1163,0.1163,-0.1069
2107,0.3,30.0,0.3475,-0.1612,-0.1612,0.2496
2108,0.3,30.0,-0.1583,0.0275,0.0275,0.0785
2109,0.3,30.0,0.4508,0.1564,0.1564,0.3792
